Date,SP500,Note10y
05-Oct-10,1941.82,1.9007
06-Oct-10,1941.5,1.9125
07-Oct-10,1938.31,1.9151
08-Oct-10,1950.18,1.9141
12-Oct-10,1957.92,1.9083
13-Oct-10,1972.08,1.9099
14-Oct-10,1964.9,1.8957
15-Oct-10,1968.87,1.8868
18-Oct-10,1983.17,1.8963
19-Oct-10,1951.67,1.9012
20-Oct-10,1972.51,1.9009
21-Oct-10,1976.12,1.8904
22-Oct-10,1980.83,1.8889
25-Oct-10,1985.11,1.8882
26-Oct-10,1985.13,1.8760
27-Oct-10,1980.05,1.8633
28-Oct-10,1982.45,1.8728
29-Oct-10,1981.59,1.8831
01-Nov-10,1983.47,1.8795
02-Nov-10,1998.86,1.8851
03-Nov-10,2006.58,1.8879
04-Nov-10,2045.62,1.9012
05-Nov-10,2053.77,1.8943
08-Nov-10,2049.69,1.8915
09-Nov-10,2033.85,1.8744
10-Nov-10,2043.16,1.8849
12-Nov-10,2010.57,1.8612
15-Nov-10,2008.25,1.8341
16-Nov-10,1976.26,1.8536
17-Nov-10,1977,1.8473
18-Nov-10,2007.38,1.8440
19-Nov-10,2012.59,1.8480
22-Nov-10,2009.52,1.8598
23-Nov-10,1980.89,1.8643
24-Nov-10,2010.56,1.8422
26-Nov-10,1996.03,1.8501
29-Nov-10,1993.83,1.8579
30-Nov-10,1981.84,1.8617
01-Dec-10,2024.97,1.8384
02-Dec-10,2050.96,1.8341
03-Dec-10,2056.4,1.8320
06-Dec-10,2053.8,1.8429
07-Dec-10,2054.89,1.8145
08-Dec-10,2063.03,1.7939
09-Dec-10,2071.12,1.8021
10-Dec-10,2083.57,1.7866
13-Dec-10,2084,1.7936
14-Dec-10,2085.93,1.7687
15-Dec-10,2075.29,1.7610
16-Dec-10,2088.19,1.7755
17-Dec-10,2089.95,1.7880
20-Dec-10,2095.32,1.7890
21-Dec-10,2108.26,1.7938
22-Dec-10,2115.69,1.7878
23-Dec-10,2112.37,1.7832
27-Dec-10,2113.67,1.7916
28-Dec-10,2115.32,1.7717
29-Dec-10,2117.83,1.7892
30-Dec-10,2114.7,1.7879
31-Dec-10,2114.29,1.8005
